TIPID,Municipalities,ID_x,FY17GasTax,FY17RICAPHIP,FY17RIHMA,FY17RICAPprojects,FY17RICAPfacilities,FY17ProjectCloseouts,FY17IWAYLandSales,FY17GARVEE,FY17TollRevenue,FY17RailwayProgram,FY17HSIP,FY17TAP,FY17NHPP,FY17CMAQ,FY17Planning,FY17STP,FY17NationalFreight,FY17NHTSA,FY17FTA,FY17Earmarks,FY17TollCredits,FY17TransitBond,FY17allocation,ID_y,LineItemName_x,FY18GasTax,FY18RICAPHIP,FY18RIHMA,FY18RICAPprojects,FY18RICAPfacilities,FY18ProjectCloseouts,FY18IWAYLandSales,FY18GARVEE,FY18TollRevenue,FY18RailwayProgram,FY18HSIP,FY18TAP,FY18NHPP,FY18CMAQ,FY18Planning,FY18STP,FY18NationalFreight,FY18NHTSA,FY18FTA,FY18Earmarks,FY18TollCredits,FY18TransitBond,FY18Allocation,ID_x,LineItemName_y,FY19GasTax,FY19RICAPHIP,FY19RIHMA,FY19RICAPprojects,FY19RICAPfacilities,FY19ProjectCloseouts,FY19IWAYLandSales,FY19GARVEE,FY19TollRevenue,FY19RailwayProgram,FY19HSIP,FY19TAP,FY19NHPP,FY19CMAQ,FY19Planning,FY19STP,FY19NationalFreight,FY19NHTSA,FY19FTA,FY19Earmarks,FY19TollCredits,FY19TransitBond,FY19allocation,ID_y,LineItemName,FY20GasTax,FY20RICAPHIP,FY20RIHMA,FY20RICAPprojects,FY20RICAPfacilities,FY20ProjectCloseouts,FY20IWAYLandSales,FY20GARVEE,FY20TollRevenue,FY20RailwayProgram,FY20HSIP,FY20TAP,FY20NHPP,FY20CMAQ,FY20Planning,FY20STP,FY20NationalFreight,FY20NHTSA,FY20FTA,FY20Earmarks,FY20TollCredits,FY20TransitBond,FY20allocation,ID,FY21allocation,FY22allocation,FY23allocation,FY24allocation,FY25allocation
1324.0,E. Providence,709,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,84,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,84,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,84,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,84,0.0,0.0,0.1,1.6,0.0
5050.0,E. Providence,967,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,343,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,342,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,342,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,342,0.0,0.0,0.0,0.0,0.0
5048.0,E. Providence,965,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,341,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,340,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,340,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,340,0.0,0.0,0.0,0.0,0.0
5041.0,E. Providence,961,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,337,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,336,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,336,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,336,0.0,0.0,0.0,0.0,0.0
5046.0,E. Providence,964,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,340,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,339,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,339,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,339,0.0,0.0,0.0,0.0,0.0
5049.0,E. Providence,966,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,342,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,341,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,341,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,341,0.0,0.0,0.0,0.0,0.0
1327.0,"Foster, Glocester",712,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,87,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,87,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,87,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,87,0.0,0.0,0.0,0.0,0.0
1579.0,"Foster, Scituate",930,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,306,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,305,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,305,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,305,0.0,0.0,0.6,6.4,0.0
1328.0,Glocester,713,,,,,,,,,,,,,0.2,,,,,,,0.0,0.0,0.0,0.2,88,,,,,,,,,,,,,,3.5,,,,,,,0.0,0.0,0.0,3.5,88,,,,1.1,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,1.1,88,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,88,0.0,0.0,0.0,0.0,0.0
1329.0,Glocester,714,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,89,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,89,,,,,,,,,,,,,,,,,0.4,,,,0.0,0.0,0.0,0.4,89,,,,,,,,,,,,,,,,,5.0,,,,0.0,0.0,0.0,5.0,89,0.0,0.0,0.0,0.0,0.0
1330.0,Glocester,715,,,,,,,,,,,,,1.6,,,,,,,0.0,0.0,0.0,1.6,90,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,90,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,90,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,90,0.0,0.0,0.0,0.0,0.0
1333.0,Hopkinton,718,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,93,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,93,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,93,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.05,0.65
1331.0,Hopkinton,716,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,91,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,91,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,91,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,91,0.0,0.2,1.7,0.0,0.0
1334.0,Hopkinton,719,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,94,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,94,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,94,,,,,,,,,,,,,,,,,0.2,,,,0.0,0.0,0.0,0.2,94,1.3,0.0,0.0,0.0,0.0
1332.0,Hopkinton,717,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,92,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,92,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,92,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.05,0.55
1316.0,Hopkinton,702,,,,,,,,,,,,,,,,1.6,,,,0.0,0.0,0.0,1.6,77,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,77,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,77,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,77,0.0,0.0,0.0,0.0,0.0
9501.0,Hopkinton,1244,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,619,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,618,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,618,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,619,0.0,0.0,0.0,0.0,0.0
5057.0,Hopkinton,970,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,346,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,345,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,345,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,345,0.0,0.0,0.0,0.0,0.0
1335.0,"Hopkinton, Richmond",720,,,,,,0.1,,,,,,,,,,,,,,0.0,0.0,0.0,0.1,95,,,,,,,1.9,,,,,,,,,,0.1,,,,0.0,0.0,0.0,2.0,95,,,,,,,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,95,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,95,0.0,0.0,0.0,0.0,0.0
1336.0,Jamestown,721,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,96,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,96,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,96,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,96,0.0,0.1,1.3,0.0,0.0
1340.0,Johnston,725,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,100,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,100,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,100,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,100,0.0,0.0,0.2,2.0,0.0
1337.0,Johnston,722,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,97,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,97,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,97,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,97,0.0,0.15,1.3,0.0,0.0
1339.0,Johnston,724,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,99,,,,,,,,,,,,,,,,,0.1,,,,0.0,0.0,0.0,0.1,99,,,,,,,,,,,,,,,,,0.3,,,,0.0,0.0,0.0,0.3,99,,,,,,,,,,,,,,,,,5.1,,,,0.0,0.0,0.0,5.1,99,5.7,0.0,0.0,0.0,0.0
1338.0,Johnston,723,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,98,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,98,,,,,,,,,,,,,,,,,0.2,,,,0.0,0.0,0.0,0.2,98,,,,,,,,,,,,,,,,,1.5,,,,0.0,0.0,0.0,1.5,98,0.0,0.0,0.0,0.0,0.0
1341.0,"Johnston, Smithfield",726,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,101,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,101,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,101,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.2,1.9
1275.0,"Johnston, Smithfield, Lincoln",667,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,42,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,42,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,42,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.5,15.5
1342.0,Lincoln,727,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,102,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,102,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,102,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,102,0.0,0.1,0.6,0.0,0.0
1343.0,Lincoln,728,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,103,,,0.1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.1,103,,,,,,,,,,,,,,,,,3.1,,,,0.0,0.0,0.0,3.1,103,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,103,0.0,0.0,0.0,0.0,0.0
1346.0,Lincoln,729,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,104,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,104,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,104,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,104,0.0,0.1,1.0,0.0,0.0
1347.0,Lincoln,730,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,105,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,105,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,105,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,105,0.4,2.6,0.0,0.0,0.0
1348.0,Lincoln,731,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,106,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,106,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,106,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,106,0.2,1.3,0.0,0.0,0.0
1349.0,Lincoln,732,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,107,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,107,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,107,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,107,0.0,0.0,0.0,0.05,0.35
1350.0,Lincoln,733,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,108,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,108,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,108,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,108,0.0,0.0,0.0,0.2,1.9
1276.0,"Lincoln, Cumberland",668,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,43,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,43,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,43,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,0.9,9.1
1292.0,"Lincoln, N. Smithfield",681,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,56,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,56,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,56,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,56,0.0,4.5,0.4,0.0,0.0
1353.0,Little Compton,736,,,,,,0.1,,,,,,,,,,,,,,0.0,0.0,0.0,0.1,111,,,,,,,0.9,,,,,,,,,,,,,,0.0,0.0,0.0,0.9,111,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,111,,,,,,,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.0,0.0
1354.0,Little Compton,737,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,112,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,112,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,112,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,112,0.0,0.0,0.1,1.2,0.0
1351.0,Little Compton,734,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,109,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,109,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,109,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,109,0.0,0.0,0.2,1.6,0.0
1352.0,Little Compton,735,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,110,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,110,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,110,,,,,,,,,,,,,,,,,0.25,,,,0.0,0.0,0.0,0.25,110,2.5,0.0,0.0,0.0,0.0
1355.0,Middletown,738,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,113,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,113,,,,,,,,,,,,,,1.3,,,,,,,0.0,0.0,0.0,1.3,113,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,113,0.0,0.0,0.1,0.0,0.7
1357.0,Middletown,739,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,115,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,114,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,114,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,114,0.0,0.0,0.0,0.1,1.5
1359.0,Middletown,741,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,117,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,116,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,116,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,116,0.0,0.0,0.0,0.1,1.6
1358.0,Middletown,740,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,116,,,,,,,,,,,,,,,,,0.1,,,,0.0,0.0,0.0,0.1,115,,,,,,,,,,,,,,,,,1.9,,,,0.0,0.0,0.0,1.9,115,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,115,0.0,0.0,0.0,0.0,0.0
5070.0,Middletown,976,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,352,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,351,,,,,,,,,,,,,,0.1,,,,,,,0.0,0.0,0.0,0.1,351,,,0.8,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.8,351,0.0,0.0,0.0,0.0,0.0
1360.0,"Middletown, Portsmouth",742,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,118,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,117,,,,,,,,,,,,,,0.3,,,,,,,0.0,0.0,0.0,0.3,117,,,,,,,,,,,,,,6.2,,,,,,,0.0,0.0,0.0,6.2,117,0.0,0.0,0.0,0.0,0.0
1366.0,N. Kingstown,747,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,123,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,122,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,122,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,122,0.0,0.0,0.0,0.0,0.0
1367.0,N. Kingstown,748,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,124,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,123,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,123,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,123,0.0,0.0,0.0,0.1,0.9
1368.0,N. Kingstown,749,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,125,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,124,,,,,,,,,,,,,,0.3,,,,,,,0.0,0.0,0.0,0.3,124,,,,,,,,,,,,,,1.3,,,,,,,0.0,0.0,0.0,1.3,124,0.0,0.0,0.0,0.0,0.0
1365.0,N. Kingstown,746,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,122,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,121,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,121,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,121,0.0,0.0,0.4,4.2,0.0
5126.0,N. Kingstown,1009,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,385,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,384,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,384,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,384,0.0,0.0,0.0,0.0,0.0
5326.0,N. Kingstown,1152,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,528,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,527,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,527,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,527,0.0,0.0,0.0,0.0,0.0
5121.0,N. Kingstown,1006,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,382,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,381,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,381,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,381,0.0,0.0,0.0,0.0,0.0
1283.0,"N. Kingstown, E. Greenwich",673,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,48,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,48,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,48,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.7,7.3
5129.0,N. Providence,1011,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,387,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,386,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,386,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,386,0.0,0.0,0.0,0.0,0.0
5130.0,N. Providence,1012,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,388,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,387,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,387,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,387,0.0,0.0,0.0,0.0,0.0
9502.0,N. Smithfield,1245,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,620,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,619,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,619,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,620,0.0,0.0,0.0,0.0,0.0
1293.0,N. Smithfield,682,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,57,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,57,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,57,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,57,0.0,0.8,8.0,0.0,0.0
1369.0,N. Smithfield,750,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,126,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,125,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,125,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,125,0.0,0.0,0.0,0.2,1.4
1370.0,N. Smithfield,751,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,127,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,126,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,126,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,126,0.0,0.0,0.0,0.2,1.9
1371.0,"N. Smithfield, Lincoln",752,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,128,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,127,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,127,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,127,0.0,0.1,1.3,0.0,0.0
1372.0,"N. Smithfield, Woonsocket",753,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,129,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,128,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,128,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,128,0.0,0.0,0.1,1.25,0.0
1361.0,Narragansett,743,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,119,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,118,,,,,,,,,,,,,,,,,0.15,,,,0.0,0.0,0.0,0.15,118,,,,,,,,,,,,,,,,,1.65,,,,0.0,0.0,0.0,1.65,118,0.0,0.0,0.0,0.0,0.0
1362.0,Narragansett,744,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,120,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,119,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,119,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,119,0.0,0.4,3.0,1.0,0.0
5090.0,Narragansett,984,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,360,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,359,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,359,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,359,0.0,0.0,0.0,0.0,0.0
5091.0,Narragansett,985,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,361,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,360,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,360,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,360,0.0,0.0,0.0,0.0,0.0
5101.0,New Shoreham,993,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,369,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,368,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,368,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,368,0.0,0.0,0.0,0.0,0.0
